Time	UTC	DRONERACE_DEBUG:detection_cnt	DRONERACE_DEBUG:vy_sp	DRONERACE_DEBUG:vx_sp	DRONERACE_DEBUG:y_sp	DRONERACE_DEBUG:x_sp	DRONERACE_DEBUG:vy_est	DRONERACE_DEBUG:vx_est	DRONERACE_DEBUG:y_est	DRONERACE_DEBUG:x_est	DRONERACE_DEBUG:y_pre	DRONERACE_DEBUG:x_pre	DRONERACE_DEBUG:vy_OT	DRONERACE_DEBUG:vx_OT	DRONERACE_DEBUG:y_OT	DRONERACE_DEBUG:x_OT	DRONERACE_DEBUG:psi	DRONERACE_DEBUG:theta	DRONERACE_DEBUG:phi	DRONERACE_DEBUG:vision_position_y	DRONERACE_DEBUG:vision_position_x	DRONERACE_DEBUG:heart_beat
3.051	13:22:5.051	0	0.	0.	0.	5.	-16.682522	32.150372	-2100.6	2888.9	-2100.6	2888.9	0.	0.	0.	0.	0.307783	0.036996	-0.085937	0.	0.	155
3.061	13:22:5.061	0	0.	0.	0.	5.	-16.682423	32.150421	-2100.7	2889.1	-2100.7	2889.1	0.	0.	0.	0.	0.307832	0.036943	-0.085848	0.	0.	155
3.067	13:22:5.067	0	0.	0.	0.	5.	-16.682251	32.150517	-2100.9	2889.4	-2100.9	2889.4	0.	0.	0.	0.	0.307841	0.036996	-0.085997	0.	0.	155
3.075	13:22:5.075	0	0.	0.	0.	5.	-16.682156	32.15057	-2101.	2889.6	-2101.	2889.6	0.	0.	0.	0.	0.307829	0.037013	-0.085899	0.	0.	155
3.083	13:22:5.083	0	0.	0.	0.	5.	-16.681984	32.150665	-2101.1	2889.9	-2101.1	2889.9	0.	0.	0.	0.	0.307841	0.036996	-0.085997	0.	0.	155
3.090	13:22:5.090	0	0.	0.	0.	5.	-16.681881	32.150723	-2101.2	2890.1	-2101.2	2890.1	0.	0.	0.	0.	0.307829	0.037013	-0.085899	0.	0.	155
3.099	13:22:5.099	0	0.	0.	0.	5.	-16.681707	32.150818	-2101.4	2890.4	-2101.4	2890.4	0.	0.	0.	0.	0.307899	0.036996	-0.085997	0.	0.	155
3.109	13:22:5.109	0	0.	0.	0.	5.	-16.681604	32.150875	-2101.5	2890.6	-2101.5	2890.6	0.	0.	0.	0.	0.307617	0.036865	-0.085938	0.	0.	155
3.116	13:22:5.116	0	0.	0.	0.	5.	-16.681475	32.150948	-2101.6	2890.8	-2101.6	2890.8	0.	0.	0.	0.	0.307893	0.037015	-0.085898	0.	0.	155
3.331	13:22:5.331	0	0.	0.	0.	5.	-16.681166	32.151119	-2101.9	2891.4	-2101.9	2891.4	0.	0.	0.	0.	0.307899	0.036996	-0.085997	0.	0.	155
3.333	13:22:5.333	0	0.	0.	0.	5.	-16.681063	32.151176	-2102.	2891.6	-2102.	2891.6	0.	0.	0.	0.	0.307893	0.037015	-0.085898	0.	0.	155
3.335	13:22:5.335	0	0.	0.	0.	5.	-16.680901	32.151264	-2102.2	2891.9	-2102.2	2891.9	0.	0.	0.	0.	0.307899	0.036996	-0.085997	0.	0.	155
3.337	13:22:5.337	0	0.	0.	0.	5.	-16.680763	32.15134	-2102.3	2892.2	-2102.3	2892.2	0.	0.	0.	0.	0.307899	0.036996	-0.085997	0.	0.	155
3.339	13:22:5.339	0	0.	0.	0.	5.	-16.680626	32.151417	-2102.4	2892.4	-2102.4	2892.4	0.	0.	0.	0.	0.307899	0.036996	-0.085997	0.	0.	155
3.342	13:22:5.342	0	0.	0.	0.	5.	-16.677822	32.152828	-2105.3	2897.9	-2105.3	2897.9	0.	0.	0.	0.	0.307888	0.037136	-0.08588	0.	0.	155
3.344	13:22:5.344	0	0.	0.	0.	5.	-16.67767	32.152905	-2105.4	2898.2	-2105.4	2898.2	0.	0.	0.	0.	0.307899	0.037118	-0.085937	0.	0.	155
3.366	13:22:5.366	0	0.	0.	0.	5.	-16.677433	32.153023	-2105.7	2898.7	-2105.7	2898.7	0.	0.	0.	0.	0.307899	0.037118	-0.085937	0.	0.	155
3.367	13:22:5.367	0	0.	0.	0.	5.	-16.677311	32.153084	-2105.8	2898.9	-2105.8	2898.9	0.	0.	0.	0.	0.307899	0.037118	-0.085937	0.	0.	155
3.388	13:22:5.388	0	0.	0.	0.	5.	-16.677107	32.153187	-2106.	2899.4	-2106.	2899.4	0.	0.	0.	0.	0.307888	0.037136	-0.08588	0.	0.	155
3.399	13:22:5.399	0	0.	0.	0.	5.	-16.676954	32.153263	-2106.2	2899.7	-2106.2	2899.7	0.	0.	0.	0.	0.307899	0.037118	-0.085937	0.	0.	155
3.401	13:22:5.401	0	0.	0.	0.	5.	-16.676832	32.153324	-2106.3	2899.9	-2106.3	2899.9	0.	0.	0.	0.	0.307899	0.037118	-0.085937	0.	0.	155
3.402	13:22:5.402	0	0.	0.	0.	5.	-16.676741	32.15337	-2106.4	2900.1	-2106.4	2900.1	0.	0.	0.	0.	0.307888	0.037136	-0.08588	0.	0.	155
3.410	13:22:5.410	0	0.	0.	0.	5.	-16.676598	32.153442	-2106.6	2900.4	-2106.6	2900.4	0.	0.	0.	0.	0.307899	0.037118	-0.085937	0.	0.	155
3.418	13:22:5.418	0	0.	0.	0.	5.	-16.676476	32.153503	-2106.7	2900.7	-2106.7	2900.7	0.	0.	0.	0.	0.307899	0.037179	-0.085997	0.	0.	155
3.638	13:22:5.638	0	0.	0.	0.	5.	-16.676233	32.153625	-2107.	2901.2	-2107.	2901.2	0.	0.	0.	0.	0.307899	0.037179	-0.085997	0.	0.	155
3.641	13:22:5.641	0	0.	0.	0.	5.	-16.676142	32.153671	-2107.1	2901.4	-2107.1	2901.4	0.	0.	0.	0.	0.307617	0.037109	-0.085938	0.	0.	155
3.642	13:22:5.642	0	0.	0.	0.	5.	-16.676029	32.153728	-2107.2	2901.6	-2107.2	2901.6	0.	0.	0.	0.	0.307885	0.037206	-0.085931	0.	0.	155
3.643	13:22:5.643	0	0.	0.	0.	5.	-16.675882	32.153805	-2107.4	2902.	-2107.4	2902.	0.	0.	0.	0.	0.307899	0.037179	-0.085997	0.	0.	155
3.644	13:22:5.644	0	0.	0.	0.	5.	-16.67576	32.153866	-2107.5	2902.2	-2107.5	2902.2	0.	0.	0.	0.	0.307958	0.037179	-0.085992	0.	0.	155
3.645	13:22:5.645	0	0.	0.	0.	5.	-16.675638	32.153927	-2107.6	2902.5	-2107.6	2902.5	0.	0.	0.	0.	0.307958	0.037179	-0.085992	0.	0.	155
3.647	13:22:5.647	0	0.	0.	0.	5.	-16.675518	32.153988	-2107.8	2902.7	-2107.8	2902.7	0.	0.	0.	0.	0.307958	0.037179	-0.085992	0.	0.	155
3.648	13:22:5.648	0	0.	0.	0.	5.	-16.675396	32.154049	-2107.9	2903.	-2107.9	2903.	0.	0.	0.	0.	0.307958	0.037179	-0.085992	0.	0.	155
3.650	13:22:5.650	0	0.	0.	0.	5.	-16.673019	32.155254	-2110.5	2907.9	-2110.5	2907.9	0.	0.	0.	0.	0.307861	0.037109	-0.085938	0.	0.	155
3.652	13:22:5.652	0	0.	0.	0.	5.	-16.672873	32.155327	-2110.6	2908.2	-2110.6	2908.2	0.	0.	0.	0.	0.308016	0.037301	-0.086053	0.	0.	155
3.668	13:22:5.668	0	0.	0.	0.	5.	-16.672628	32.155449	-2110.9	2908.7	-2110.9	2908.7	0.	0.	0.	0.	0.308016	0.037301	-0.085992	0.	0.	155
3.679	13:22:5.679	0	0.	0.	0.	5.	-16.672537	32.155495	-2111.	2908.9	-2111.	2908.9	0.	0.	0.	0.	0.308007	0.037332	-0.085911	0.	0.	155
3.692	13:22:5.692	0	0.	0.	0.	5.	-16.67239	32.155567	-2111.1	2909.2	-2111.1	2909.2	0.	0.	0.	0.	0.308016	0.037301	-0.085992	0.	0.	155
3.694	13:22:5.694	0	0.	0.	0.	5.	-16.672268	32.155628	-2111.3	2909.5	-2111.3	2909.5	0.	0.	0.	0.	0.308016	0.037301	-0.085992	0.	0.	155
3.702	13:22:5.702	0	0.	0.	0.	5.	-16.672148	32.155689	-2111.4	2909.7	-2111.4	2909.7	0.	0.	0.	0.	0.308016	0.037301	-0.085992	0.	0.	155
3.712	13:22:5.712	0	0.	0.	0.	5.	-16.672033	32.15575	-2111.5	2910.	-2111.5	2910.	0.	0.	0.	0.	0.308016	0.037301	-0.085992	0.	0.	155
3.719	13:22:5.719	0	0.	0.	0.	5.	-16.671923	32.155807	-2111.7	2910.2	-2111.7	2910.2	0.	0.	0.	0.	0.308016	0.037301	-0.085992	0.	0.	155
3.942	13:22:5.942	0	0.	0.	0.	5.	-16.67169	32.15593	-2111.9	2910.7	-2111.9	2910.7	0.	0.	0.	0.	0.308053	0.037301	-0.086003	0.	0.	155
3.943	13:22:5.943	0	0.	0.	0.	5.	-16.671598	32.155975	-2112.	2910.9	-2112.	2910.9	0.	0.	0.	0.	0.308061	0.037334	-0.085908	0.	0.	155
3.945	13:22:5.945	0	0.	0.	0.	5.	-16.671446	32.156052	-2112.2	2911.2	-2112.2	2911.2	0.	0.	0.	0.	0.308053	0.037301	-0.086003	0.	0.	155
3.947	13:22:5.947	0	0.	0.	0.	5.	-16.67136	32.156094	-2112.3	2911.4	-2112.3	2911.4	0.	0.	0.	0.	0.308061	0.037334	-0.085908	0.	0.	155
3.948	13:22:5.948	0	0.	0.	0.	5.	-16.671238	32.156155	-2112.4	2911.7	-2112.4	2911.7	0.	0.	0.	0.	0.308061	0.037334	-0.085908	0.	0.	155
3.952	13:22:5.952	0	0.	0.	0.	5.	-16.671116	32.156216	-2112.5	2911.9	-2112.5	2911.9	0.	0.	0.	0.	0.308061	0.037334	-0.085908	0.	0.	155
3.953	13:22:5.953	0	0.	0.	0.	5.	-16.670994	32.156277	-2112.7	2912.2	-2112.7	2912.2	0.	0.	0.	0.	0.308061	0.037334	-0.085908	0.	0.	155
3.955	13:22:5.955	0	0.	0.	0.	5.	-16.668552	32.157478	-2115.3	2917.2	-2115.3	2917.2	0.	0.	0.	0.	0.30818	0.03753	-0.085939	0.	0.	155
3.957	13:22:5.957	0	0.	0.	0.	5.	-16.6684	32.157555	-2115.4	2917.5	-2115.4	2917.5	0.	0.	0.	0.	0.308169	0.037484	-0.085997	0.	0.	155
3.972	13:22:5.972	0	0.	0.	0.	5.	-16.668308	32.1576	-2115.5	2917.7	-2115.5	2917.7	0.	0.	0.	0.	0.307861	0.037354	-0.085938	0.	0.	155
3.975	13:22:5.975	0	0.	0.	0.	5.	-16.668165	32.157673	-2115.7	2918.	-2115.7	2918.	0.	0.	0.	0.	0.308169	0.037484	-0.085997	0.	0.	155
3.977	13:22:5.977	0	0.	0.	0.	5.	-16.668074	32.157719	-2115.8	2918.2	-2115.8	2918.2	0.	0.	0.	0.	0.30818	0.03753	-0.085939	0.	0.	155
3.986	13:22:5.986	0	0.	0.	0.	5.	-16.667921	32.157795	-2115.9	2918.5	-2115.9	2918.5	0.	0.	0.	0.	0.308169	0.037484	-0.085997	0.	0.	155
4.006	13:22:6.006	0	0.	0.	0.	5.	-16.667799	32.157856	-2116.1	2918.8	-2116.1	2918.8	0.	0.	0.	0.	0.308169	0.037484	-0.085997	0.	0.	155
4.008	13:22:6.008	0	0.	0.	0.	5.	-16.667686	32.157913	-2116.2	2919.	-2116.2	2919.	0.	0.	0.	0.	0.308169	0.037484	-0.085997	0.	0.	155
4.010	13:22:6.010	0	0.	0.	0.	5.	-16.667564	32.157974	-2116.3	2919.3	-2116.3	2919.3	0.	0.	0.	0.	0.308169	0.037484	-0.085997	0.	0.	155
4.019	13:22:6.019	0	0.	0.	0.	5.	-16.667442	32.158035	-2116.5	2919.5	-2116.5	2919.5	0.	0.	0.	0.	0.308169	0.037484	-0.085997	0.	0.	155
4.021	13:22:6.021	0	0.	0.	0.	5.	-16.66732	32.158096	-2116.6	2919.8	-2116.6	2919.8	0.	0.	0.	0.	0.308169	0.037484	-0.085997	0.	0.	155
4.038	13:22:6.038	0	0.	0.	0.	5.	-16.667212	32.158154	-2116.7	2920.	-2116.7	2920.	0.	0.	0.	0.	0.308169	0.037607	-0.086058	0.	0.	155
4.249	13:22:6.249	0	0.	0.	0.	5.	-16.667097	32.158215	-2116.9	2920.3	-2116.9	2920.3	0.	0.	0.	0.	0.308169	0.037607	-0.086058	0.	0.	155
4.250	13:22:6.250	0	0.	0.	0.	5.	-16.666983	32.158276	-2117.	2920.5	-2117.	2920.5	0.	0.	0.	0.	0.308169	0.037607	-0.086058	0.	0.	155
4.255	13:22:6.255	0	0.	0.	0.	5.	-16.666868	32.158337	-2117.1	2920.8	-2117.1	2920.8	0.	0.	0.	0.	0.308169	0.037607	-0.086058	0.	0.	155
4.257	13:22:6.257	0	0.	0.	0.	5.	-16.666763	32.158394	-2117.2	2921.	-2117.2	2921.	0.	0.	0.	0.	0.307861	0.037598	-0.085938	0.	0.	155
4.263	13:22:6.263	0	0.	0.	0.	5.	-16.666534	32.158516	-2117.5	2921.5	-2117.5	2921.5	0.	0.	0.	0.	0.308169	0.037607	-0.086058	0.	0.	155
4.264	13:22:6.264	0	0.	0.	0.	5.	-16.66642	32.158577	-2117.6	2921.8	-2117.6	2921.8	0.	0.	0.	0.	0.308169	0.037607	-0.086058	0.	0.	155
4.264	13:22:6.264	0	0.	0.	0.	5.	-16.666306	32.158638	-2117.8	2922.	-2117.8	2922.	0.	0.	0.	0.	0.308169	0.037607	-0.086058	0.	0.	155
4.265	13:22:6.265	0	0.	0.	0.	5.	-16.663828	32.159954	-2120.6	2927.6	-2120.6	2927.6	0.	0.	0.	0.	0.308105	0.037598	-0.085938	0.	0.	155
4.267	13:22:6.267	0	0.	0.	0.	5.	-16.663713	32.160015	-2120.8	2927.8	-2120.8	2927.8	0.	0.	0.	0.	0.308227	0.03779	-0.086058	0.	0.	155
4.278	13:22:6.278	0	0.	0.	0.	5.	-16.663591	32.160076	-2120.9	2928.1	-2120.9	2928.1	0.	0.	0.	0.	0.308323	0.03779	-0.086069	0.	0.	155
4.290	13:22:6.290	0	0.	0.	0.	5.	-16.663469	32.160137	-2121.	2928.3	-2121.	2928.3	0.	0.	0.	0.	0.308323	0.03779	-0.086069	0.	0.	155
4.299	13:22:6.299	0	0.	0.	0.	5.	-16.663347	32.160198	-2121.1	2928.6	-2121.1	2928.6	0.	0.	0.	0.	0.308323	0.03779	-0.086069	0.	0.	155
4.300	13:22:6.300	0	0.	0.	0.	5.	-16.663233	32.160255	-2121.3	2928.8	-2121.3	2928.8	0.	0.	0.	0.	0.308323	0.03779	-0.086069	0.	0.	155
4.312	13:22:6.312	0	0.	0.	0.	5.	-16.663111	32.160316	-2121.4	2929.1	-2121.4	2929.1	0.	0.	0.	0.	0.308323	0.03779	-0.086069	0.	0.	155
4.325	13:22:6.325	0	0.	0.	0.	5.	-16.662989	32.160378	-2121.5	2929.3	-2121.5	2929.3	0.	0.	0.	0.	0.308323	0.037729	-0.086008	0.	0.	155
4.327	13:22:6.327	0	0.	0.	0.	5.	-16.662867	32.160439	-2121.7	2929.6	-2121.7	2929.6	0.	0.	0.	0.	0.308323	0.037729	-0.086008	0.	0.	155
4.349	13:22:6.349	0	0.	0.	0.	5.	-16.662752	32.160496	-2121.8	2929.8	-2121.8	2929.8	0.	0.	0.	0.	0.308323	0.037851	-0.086008	0.	0.	155
4.351	13:22:6.351	0	0.	0.	0.	5.	-16.662661	32.160542	-2121.9	2930.	-2121.9	2930.	0.	0.	0.	0.	0.308286	0.037845	-0.085949	0.	0.	155
4.582	13:22:6.582	0	0.	0.	0.	5.	-16.662403	32.160679	-2122.2	2930.6	-2122.2	2930.6	0.	0.	0.	0.	0.308286	0.037851	-0.085997	0.	0.	155
4.593	13:22:6.593	0	0.	0.	0.	5.	-16.661737	32.161022	-2122.9	2932.	-2122.9	2932.	0.	0.	0.	0.	0.308348	0.037899	-0.085878	0.	0.	155
4.596	13:22:6.596	0	0.	0.	0.	5.	-16.661585	32.161098	-2123.1	2932.3	-2123.1	2932.3	0.	0.	0.	0.	0.308381	0.037851	-0.085942	0.	0.	155
4.597	13:22:6.597	0	0.	0.	0.	5.	-16.65889	32.162468	-2125.9	2937.8	-2125.9	2937.8	0.	0.	0.	0.	0.308439	0.037973	-0.085942	0.	0.	155
4.614	13:22:6.614	0	0.	0.	0.	5.	-16.658768	32.162529	-2126.1	2938.1	-2126.1	2938.1	0.	0.	0.	0.	0.308439	0.037973	-0.085942	0.	0.	155
4.616	13:22:6.616	0	0.	0.	0.	5.	-16.658657	32.162586	-2126.2	2938.3	-2126.2	2938.3	0.	0.	0.	0.	0.308105	0.037842	-0.085938	0.	0.	155
4.618	13:22:6.618	0	0.	0.	0.	5.	-16.658537	32.162647	-2126.3	2938.6	-2126.3	2938.6	0.	0.	0.	0.	0.308439	0.038034	-0.086003	0.	0.	155
4.621	13:22:6.621	0	0.	0.	0.	5.	-16.658308	32.162769	-2126.6	2939.1	-2126.6	2939.1	0.	0.	0.	0.	0.308439	0.038034	-0.086003	0.	0.	155
4.631	13:22:6.631	0	0.	0.	0.	5.	-16.658194	32.16283	-2126.7	2939.3	-2126.7	2939.3	0.	0.	0.	0.	0.308439	0.038034	-0.086003	0.	0.	155
4.648	13:22:6.648	0	0.	0.	0.	5.	-16.658089	32.162888	-2126.9	2939.6	-2126.9	2939.6	0.	0.	0.	0.	0.308439	0.038034	-0.086003	0.	0.	155
4.650	13:22:6.650	0	0.	0.	0.	5.	-16.657974	32.162949	-2127.	2939.8	-2127.	2939.8	0.	0.	0.	0.	0.308439	0.038034	-0.086003	0.	0.	155
4.652	13:22:6.652	0	0.	0.	0.	5.	-16.657852	32.16301	-2127.1	2940.1	-2127.1	2940.1	0.	0.	0.	0.	0.308497	0.038034	-0.085997	0.	0.	155
4.655	13:22:6.655	0	0.	0.	0.	5.	-16.657761	32.163055	-2127.2	2940.3	-2127.2	2940.3	0.	0.	0.	0.	0.308532	0.038037	-0.085918	0.	0.	155
4.895	13:22:6.895	0	0.	0.	0.	5.	-16.65764	32.163116	-2127.3	2940.5	-2127.3	2940.5	0.	0.	0.	0.	0.308531	0.038088	-0.085848	0.	0.	155
4.897	13:22:6.897	0	0.	0.	0.	5.	-16.657486	32.163193	-2127.5	2940.9	-2127.5	2940.9	0.	0.	0.	0.	0.308497	0.038095	-0.085937	0.	0.	155
4.899	13:22:6.899	0	0.	0.	0.	5.	-16.657394	32.163239	-2127.6	2941.	-2127.6	2941.	0.	0.	0.	0.	0.308531	0.038088	-0.085848	0.	0.	155
4.900	13:22:6.900	0	0.	0.	0.	5.	-16.657242	32.163315	-2127.8	2941.4	-2127.8	2941.4	0.	0.	0.	0.	0.308497	0.038095	-0.085937	0.	0.	155
4.902	13:22:6.902	0	0.	0.	0.	5.	-16.65715	32.163361	-2127.9	2941.5	-2127.9	2941.5	0.	0.	0.	0.	0.30835	0.038086	-0.085693	0.	0.	155
4.903	13:22:6.903	0	0.	0.	0.	5.	-16.657003	32.163437	-2128.	2941.9	-2128.	2941.9	0.	0.	0.	0.	0.308497	0.038095	-0.085937	0.	0.	155
4.905	13:22:6.905	0	0.	0.	0.	5.	-16.656874	32.163498	-2128.2	2942.1	-2128.2	2942.1	0.	0.	0.	0.	0.308556	0.038095	-0.085937	0.	0.	155
4.906	13:22:6.906	0	0.	0.	0.	5.	-16.654114	32.164883	-2131.1	2947.9	-2131.1	2947.9	0.	0.	0.	0.	0.308614	0.038217	-0.085937	0.	0.	155
4.907	13:22:6.907	0	0.	0.	0.	5.	-16.653992	32.164944	-2131.3	2948.1	-2131.3	2948.1	0.	0.	0.	0.	0.308614	0.038217	-0.085937	0.	0.	155
4.918	13:22:6.918	0	0.	0.	0.	5.	-16.6539	32.164989	-2131.4	2948.3	-2131.4	2948.3	0.	0.	0.	0.	0.308652	0.038223	-0.085889	0.	0.	155
4.944	13:22:6.944	0	0.	0.	0.	5.	-16.653784	32.165047	-2131.5	2948.6	-2131.5	2948.6	0.	0.	0.	0.	0.30865	0.038274	-0.085819	0.	0.	155
4.946	13:22:6.946	0	0.	0.	0.	5.	-16.653629	32.165123	-2131.7	2948.9	-2131.7	2948.9	0.	0.	0.	0.	0.308614	0.038278	-0.085876	0.	0.	155
4.948	13:22:6.948	0	0.	0.	0.	5.	-16.653507	32.165184	-2131.8	2949.1	-2131.8	2949.1	0.	0.	0.	0.	0.308614	0.038278	-0.085876	0.	0.	155
4.950	13:22:6.950	0	0.	0.	0.	5.	-16.653425	32.165226	-2131.9	2949.3	-2131.9	2949.3	0.	0.	0.	0.	0.30865	0.038274	-0.085819	0.	0.	155
4.952	13:22:6.952	0	0.	0.	0.	5.	-16.653303	32.165287	-2132.	2949.6	-2132.	2949.6	0.	0.	0.	0.	0.30865	0.038274	-0.085819	0.	0.	155
4.960	13:22:6.960	0	0.	0.	0.	5.	-16.653151	32.165363	-2132.2	2949.9	-2132.2	2949.9	0.	0.	0.	0.	0.308614	0.038278	-0.085876	0.	0.	155
5.172	13:22:7.172	0	0.	0.	0.	5.	-16.653028	32.165424	-2132.3	2950.1	-2132.3	2950.1	0.	0.	0.	0.	0.308614	0.038278	-0.085876	0.	0.	155
5.174	13:22:7.174	0	0.	0.	0.	5.	-16.652937	32.16547	-2132.4	2950.3	-2132.4	2950.3	0.	0.	0.	0.	0.30835	0.038086	-0.085693	0.	0.	155
5.177	13:22:7.177	0	0.	0.	0.	5.	-16.652802	32.165543	-2132.6	2950.6	-2132.6	2950.6	0.	0.	0.	0.	0.308614	0.038278	-0.085937	0.	0.	155
5.178	13:22:7.178	0	0.	0.	0.	5.	-16.652716	32.165588	-2132.7	2950.8	-2132.7	2950.8	0.	0.	0.	0.	0.30865	0.038284	-0.08588	0.	0.	155
5.180	13:22:7.180	0	0.	0.	0.	5.	-16.652571	32.165665	-2132.8	2951.1	-2132.8	2951.1	0.	0.	0.	0.	0.308614	0.038278	-0.085937	0.	0.	155
5.181	13:22:7.181	0	0.	0.	0.	5.	-16.652456	32.165726	-2133.	2951.4	-2133.	2951.4	0.	0.	0.	0.	0.308614	0.038278	-0.085937	0.	0.	155
5.185	13:22:7.185	0	0.	0.	0.	5.	-16.649931	32.167057	-2135.8	2956.9	-2135.8	2956.9	0.	0.	0.	0.	0.308594	0.03833	-0.085693	0.	0.	155
5.187	13:22:7.187	0	0.	0.	0.	5.	-16.649817	32.167118	-2135.9	2957.2	-2135.9	2957.2	0.	0.	0.	0.	0.308672	0.038401	-0.08587	0.	0.	155
5.208	13:22:7.208	0	0.	0.	0.	5.	-16.649588	32.16724	-2136.2	2957.7	-2136.2	2957.7	0.	0.	0.	0.	0.308672	0.038401	-0.08587	0.	0.	155
5.210	13:22:7.210	0	0.	0.	0.	5.	-16.649502	32.167286	-2136.3	2957.9	-2136.3	2957.9	0.	0.	0.	0.	0.308706	0.038467	-0.085851	0.	0.	155
5.215	13:22:7.215	0	0.	0.	0.	5.	-16.649391	32.167347	-2136.4	2958.1	-2136.4	2958.1	0.	0.	0.	0.	0.308706	0.038467	-0.085851	0.	0.	155
5.227	13:22:7.227	0	0.	0.	0.	5.	-16.649277	32.167408	-2136.6	2958.4	-2136.6	2958.4	0.	0.	0.	0.	0.308706	0.038467	-0.085851	0.	0.	155
5.228	13:22:7.228	0	0.	0.	0.	5.	-16.649162	32.167469	-2136.7	2958.6	-2136.7	2958.6	0.	0.	0.	0.	0.308706	0.038467	-0.085851	0.	0.	155
5.245	13:22:7.245	0	0.	0.	0.	5.	-16.649027	32.167545	-2136.9	2958.9	-2136.9	2958.9	0.	0.	0.	0.	0.308672	0.038462	-0.085931	0.	0.	155
5.256	13:22:7.256	0	0.	0.	0.	5.	-16.648815	32.167664	-2137.1	2959.4	-2137.1	2959.4	0.	0.	0.	0.	0.308672	0.038462	-0.085931	0.	0.	155
5.271	13:22:7.271	0	0.	0.	0.	5.	-16.648602	32.167786	-2137.4	2959.9	-2137.4	2959.9	0.	0.	0.	0.	0.308672	0.038523	-0.08587	0.	0.	155
5.487	13:22:7.487	0	0.	0.	0.	5.	-16.648495	32.167847	-2137.5	2960.2	-2137.5	2960.2	0.	0.	0.	0.	0.308672	0.038523	-0.08587	0.	0.	155
5.489	13:22:7.489	0	0.	0.	0.	5.	-16.648417	32.167889	-2137.6	2960.4	-2137.6	2960.4	0.	0.	0.	0.	0.308705	0.038518	-0.085781	0.	0.	155
5.491	13:22:7.491	0	0.	0.	0.	5.	-16.648281	32.167965	-2137.8	2960.7	-2137.8	2960.7	0.	0.	0.	0.	0.308672	0.038523	-0.08587	0.	0.	155
5.492	13:22:7.492	0	0.	0.	0.	5.	-16.648201	32.168011	-2137.9	2960.9	-2137.9	2960.9	0.	0.	0.	0.	0.308705	0.038518	-0.085781	0.	0.	155
5.494	13:22:7.494	0	0.	0.	0.	5.	-16.648067	32.168083	-2138.	2961.2	-2138.	2961.2	0.	0.	0.	0.	0.308594	0.03833	-0.085693	0.	0.	155
5.494	13:22:7.494	0	0.	0.	0.	5.	-16.647961	32.168144	-2138.2	2961.4	-2138.2	2961.4	0.	0.	0.	0.	0.308672	0.038523	-0.08587	0.	0.	155
5.498	13:22:7.498	0	0.	0.	0.	5.	-16.647747	32.168266	-2138.4	2961.9	-2138.4	2961.9	0.	0.	0.	0.	0.308672	0.038523	-0.085931	0.	0.	155
5.499	13:22:7.499	0	0.	0.	0.	5.	-16.645277	32.16959	-2141.3	2967.5	-2141.3	2967.5	0.	0.	0.	0.	0.308788	0.038645	-0.08587	0.	0.	155
5.505	13:22:7.505	0	0.	0.	0.	5.	-16.64517	32.169651	-2141.4	2967.7	-2141.4	2967.7	0.	0.	0.	0.	0.308788	0.038645	-0.08587	0.	0.	155
5.512	13:22:7.512	0	0.	0.	0.	5.	-16.645063	32.169712	-2141.5	2968.	-2141.5	2968.	0.	0.	0.	0.	0.308788	0.038645	-0.08587	0.	0.	155
5.522	13:22:7.522	0	0.	0.	0.	5.	-16.644962	32.169769	-2141.7	2968.2	-2141.7	2968.2	0.	0.	0.	0.	0.308594	0.038574	-0.085693	0.	0.	155
5.561	13:22:7.561	0	0.	0.	0.	5.	-16.644775	32.169876	-2141.9	2968.6	-2141.9	2968.6	0.	0.	0.	0.	0.308823	0.038723	-0.085873	0.	0.	155
5.563	13:22:7.563	0	0.	0.	0.	5.	-16.644634	32.169949	-2142.1	2969.	-2142.1	2969.	0.	0.	0.	0.	0.308884	0.038706	-0.085942	0.	0.	155
5.566	13:22:7.566	0	0.	0.	0.	5.	-16.644512	32.17001	-2142.2	2969.2	-2142.2	2969.2	0.	0.	0.	0.	0.308884	0.038706	-0.085881	0.	0.	155
5.567	13:22:7.567	0	0.	0.	0.	5.	-16.644421	32.170055	-2142.3	2969.4	-2142.3	2969.4	0.	0.	0.	0.	0.308878	0.038716	-0.085809	0.	0.	155
5.574	13:22:7.574	0	0.	0.	0.	5.	-16.64427	32.170132	-2142.4	2969.7	-2142.4	2969.7	0.	0.	0.	0.	0.308884	0.038706	-0.085881	0.	0.	155
5.576	13:22:7.576	0	0.	0.	0.	5.	-16.644156	32.170193	-2142.6	2970.	-2142.6	2970.	0.	0.	0.	0.	0.308884	0.038706	-0.085881	0.	0.	155
5.791	13:22:7.791	0	0.	0.	0.	5.	-16.644049	32.17025	-2142.7	2970.2	-2142.7	2970.2	0.	0.	0.	0.	0.308884	0.038706	-0.085881	0.	0.	155
5.791	13:22:7.791	0	0.	0.	0.	5.	-16.643934	32.170311	-2142.8	2970.5	-2142.8	2970.5	0.	0.	0.	0.	0.308884	0.038706	-0.085881	0.	0.	155
5.794	13:22:7.794	0	0.	0.	0.	5.	-16.64382	32.170372	-2143.	2970.7	-2143.	2970.7	0.	0.	0.	0.	0.308884	0.038706	-0.085881	0.	0.	155
